station,station_ja,year,month,mean_temp_c,precip_total_mm,sunshine_h,source_url,publish_date,publish_date_basis
akita,秋田,2009,1,1.3,182.0,57.1,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=32&block_no=47582&year=2009&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
morioka,盛岡,2017,8,22.3,183.0,99.4,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=33&block_no=47584&year=2017&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
morioka,盛岡,2017,9,18.4,170.5,173.3,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=33&block_no=47584&year=2017&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
morioka,盛岡,2017,10,12.1,188.0,92.4,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=33&block_no=47584&year=2017&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
morioka,盛岡,2017,11,6.0,41.0,115.0,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=33&block_no=47584&year=2017&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
morioka,盛岡,2017,12,-0.3,56.5,96.1,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=33&block_no=47584&year=2017&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
morioka,盛岡,2018,1,-1.8,36.5,125.3,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=33&block_no=47584&year=2018&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
morioka,盛岡,2018,2,-2.7,58.5,147.0,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=33&block_no=47584&year=2018&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
morioka,盛岡,2018,3,4.0,133.5,170.5,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=33&block_no=47584&year=2018&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
morioka,盛岡,2018,4,9.8,108.5,155.8,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=33&block_no=47584&year=2018&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
morioka,盛岡,2018,5,15.4,186.0,171.9,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=33&block_no=47584&year=2018&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
morioka,盛岡,2018,6,19.2,103.0,146.2,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=33&block_no=47584&year=2018&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
morioka,盛岡,2018,7,24.7,109.5,157.1,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=33&block_no=47584&year=2018&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
morioka,盛岡,2018,8,23.3,211.0,145.8,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=33&block_no=47584&year=2018&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
morioka,盛岡,2018,9,19.2,206.0,120.3,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=33&block_no=47584&year=2018&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
morioka,盛岡,2018,10,13.6,72.5,162.3,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=33&block_no=47584&year=2018&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
morioka,盛岡,2018,11,7.0,38.5,141.3,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=33&block_no=47584&year=2018&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
morioka,盛岡,2018,12,0.8,58.5,134.6,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=33&block_no=47584&year=2018&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
morioka,盛岡,2019,1,-1.1,20.5,142.0,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=33&block_no=47584&year=2019&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
morioka,盛岡,2019,2,-0.1,48.5,124.8,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=33&block_no=47584&year=2019&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
morioka,盛岡,2019,3,3.9,52.5,156.5,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=33&block_no=47584&year=2019&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
morioka,盛岡,2019,4,8.1,89.5,187.8,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=33&block_no=47584&year=2019&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
morioka,盛岡,2019,5,16.4,111.0,274.0,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=33&block_no=47584&year=2019&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
morioka,盛岡,2019,6,18.6,134.0,169.4,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=33&block_no=47584&year=2019&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
morioka,盛岡,2019,7,22.6,58.0,147.6,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=33&block_no=47584&year=2019&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
morioka,盛岡,2019,8,25.4,113.5,162.7,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=33&block_no=47584&year=2019&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
morioka,盛岡,2019,9,20.3,57.0,151.2,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=33&block_no=47584&year=2019&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
morioka,盛岡,2019,10,14.1,206.0,120.6,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=33&block_no=47584&year=2019&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
morioka,盛岡,2019,11,5.9,70.0,133.0,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=33&block_no=47584&year=2019&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
morioka,盛岡,2019,12,1.3,69.0,113.3,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=33&block_no=47584&year=2019&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
morioka,盛岡,2020,1,0.2,51.0,118.4,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=33&block_no=47584&year=2020&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
morioka,盛岡,2020,2,1.0,53.5,126.6,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=33&block_no=47584&year=2020&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
morioka,盛岡,2020,3,4.8,111.0,151.1,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=33&block_no=47584&year=2020&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
morioka,盛岡,2020,4,7.3,91.0,130.2,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=33&block_no=47584&year=2020&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
morioka,盛岡,2020,5,15.4,96.0,159.2,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=33&block_no=47584&year=2020&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
morioka,盛岡,2020,6,20.4,124.0,200.5,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=33&block_no=47584&year=2020&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
morioka,盛岡,2020,7,21.5,467.0,54.3,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=33&block_no=47584&year=2020&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
morioka,盛岡,2020,8,25.3,212.0,164.9,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=33&block_no=47584&year=2020&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
morioka,盛岡,2020,9,21.0,102.0,114.6,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=33&block_no=47584&year=2020&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
morioka,盛岡,2020,10,12.7,69.5,115.0,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=33&block_no=47584&year=2020&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
morioka,盛岡,2020,11,6.8,56.5,127.4,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=33&block_no=47584&year=2020&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
morioka,盛岡,2020,12,0.2,28.5,101.6,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=33&block_no=47584&year=2020&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
morioka,盛岡,2021,1,-2.8,77.5,105.3,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=33&block_no=47584&year=2021&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
morioka,盛岡,2021,2,-0.2,60.0,138.8,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=33&block_no=47584&year=2021&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
morioka,盛岡,2021,3,5.7,86.5,167.6,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=33&block_no=47584&year=2021&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
morioka,盛岡,2021,4,9.3,132.5,202.1,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=33&block_no=47584&year=2021&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
morioka,盛岡,2021,5,14.9,124.5,166.4,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=33&block_no=47584&year=2021&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
morioka,盛岡,2021,6,20.6,83.5,201.6,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=33&block_no=47584&year=2021&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
morioka,盛岡,2021,7,24.5,155.0,170.4,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=33&block_no=47584&year=2021&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
morioka,盛岡,2021,8,23.8,171.5,112.5,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=33&block_no=47584&year=2021&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
morioka,盛岡,2021,9,19.2,66.5,167.1,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=33&block_no=47584&year=2021&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
morioka,盛岡,2021,10,13.2,84.0,117.1,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=33&block_no=47584&year=2021&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
morioka,盛岡,2021,11,7.7,136.0,122.5,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=33&block_no=47584&year=2021&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
morioka,盛岡,2021,12,1.2,91.0,109.8,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=33&block_no=47584&year=2021&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
morioka,盛岡,2022,1,-2.3,43.0,135.8,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=33&block_no=47584&year=2022&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
morioka,盛岡,2022,2,-1.3,24.5,130.6,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=33&block_no=47584&year=2022&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
morioka,盛岡,2022,3,3.5,137.5,140.4,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=33&block_no=47584&year=2022&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
morioka,盛岡,2022,4,10.6,79.0,226.7,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=33&block_no=47584&year=2022&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
morioka,盛岡,2022,5,15.7,103.5,238.3,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=33&block_no=47584&year=2022&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
morioka,盛岡,2022,6,19.1,112.0,162.3,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=33&block_no=47584&year=2022&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
morioka,盛岡,2022,7,24.4,151.5,169.4,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=33&block_no=47584&year=2022&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
morioka,盛岡,2022,8,23.3,395.0,93.2,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=33&block_no=47584&year=2022&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
morioka,盛岡,2022,9,20.6,145.0,131.5,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=33&block_no=47584&year=2022&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
morioka,盛岡,2022,10,12.3,79.0,134.0,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=33&block_no=47584&year=2022&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
morioka,盛岡,2022,11,7.8,54.0,145.4,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=33&block_no=47584&year=2022&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
morioka,盛岡,2022,12,0.3,78.5,66.0,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=33&block_no=47584&year=2022&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
morioka,盛岡,2023,1,-1.4,38.5,121.3,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=33&block_no=47584&year=2023&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
morioka,盛岡,2023,2,-0.6,51.0,144.6,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=33&block_no=47584&year=2023&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
morioka,盛岡,2023,3,6.9,95.0,197.9,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=33&block_no=47584&year=2023&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
morioka,盛岡,2023,4,10.9,106.5,205.6,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=33&block_no=47584&year=2023&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
morioka,盛岡,2023,5,15.0,72.5,200.0,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=33&block_no=47584&year=2023&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
morioka,盛岡,2023,6,20.5,153.0,158.5,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=33&block_no=47584&year=2023&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
morioka,盛岡,2023,7,25.0,289.5,182.5,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=33&block_no=47584&year=2023&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
morioka,盛岡,2023,8,27.9,158.0,215.0,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=33&block_no=47584&year=2023&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
morioka,盛岡,2023,9,22.8,186.5,124.4,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=33&block_no=47584&year=2023&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
morioka,盛岡,2023,10,13.4,71.0,178.0,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=33&block_no=47584&year=2023&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
morioka,盛岡,2023,11,8.0,122.0,98.7,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=33&block_no=47584&year=2023&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
morioka,盛岡,2023,12,1.9,109.5,86.8,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=33&block_no=47584&year=2023&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
morioka,盛岡,2024,1,0.8,41.0,103.9,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=33&block_no=47584&year=2024&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
morioka,盛岡,2024,2,1.7,56.0,137.0,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=33&block_no=47584&year=2024&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
morioka,盛岡,2024,3,2.7,92.0,130.8,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=33&block_no=47584&year=2024&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
morioka,盛岡,2024,4,13.1,67.5,218.8,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=33&block_no=47584&year=2024&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
morioka,盛岡,2024,5,16.0,80.0,204.3,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=33&block_no=47584&year=2024&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
morioka,盛岡,2024,6,21.1,103.0,223.7,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=33&block_no=47584&year=2024&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
morioka,盛岡,2024,7,24.5,377.0,148.9,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=33&block_no=47584&year=2024&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
morioka,盛岡,2024,8,26.4,362.5,157.3,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=33&block_no=47584&year=2024&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
morioka,盛岡,2024,9,21.7,137.0,163.4,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=33&block_no=47584&year=2024&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
morioka,盛岡,2024,10,15.0,64.0,137.0,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=33&block_no=47584&year=2024&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
morioka,盛岡,2024,11,7.3,54.0,150.0,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=33&block_no=47584&year=2024&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
morioka,盛岡,2024,12,0.8,34.0,120.1,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=33&block_no=47584&year=2024&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
morioka,盛岡,2025,1,0.1,45.0,128.5,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=33&block_no=47584&year=2025&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
morioka,盛岡,2025,2,-0.4,27.5,137.8,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=33&block_no=47584&year=2025&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
morioka,盛岡,2025,3,4.3,78.5,150.9,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=33&block_no=47584&year=2025&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
morioka,盛岡,2025,4,10.1,107.0,119.1,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=33&block_no=47584&year=2025&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
morioka,盛岡,2025,5,14.9,130.0,160.5,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=33&block_no=47584&year=2025&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
morioka,盛岡,2025,6,21.8,75.0,196.5,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=33&block_no=47584&year=2025&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
morioka,盛岡,2025,7,26.7,40.0,206.1,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=33&block_no=47584&year=2025&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
morioka,盛岡,2025,8,25.8,226.0,186.2,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=33&block_no=47584&year=2025&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
morioka,盛岡,2025,9,21.2,230.0,164.6,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=33&block_no=47584&year=2025&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
morioka,盛岡,2025,10,13.0,103.0,120.9,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=33&block_no=47584&year=2025&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
morioka,盛岡,2025,11,6.6,92.5,130.5,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=33&block_no=47584&year=2025&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
morioka,盛岡,2025,12,2.1,110.5,71.3,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=33&block_no=47584&year=2025&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
morioka,盛岡,2026,1,-2.4,79.0,110.8,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=33&block_no=47584&year=2026&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
morioka,盛岡,2026,2,1.6,9.5,124.1,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=33&block_no=47584&year=2026&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
morioka,盛岡,2026,3,4.7,70.5,196.6,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=33&block_no=47584&year=2026&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
morioka,盛岡,2026,4,11.0,118.5,183.9,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=33&block_no=47584&year=2026&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
